cod_ibge;municipio;casos_dengue;precipitacao_total_anual;temp_media_anual;vento_vlc_media_anual;saneamento_basico;abastecimento_agua;esgotamento_sanitario;coleta_residuos;total_coleta_residuos;drenagem_urbana;pop_estimada;pib_municipio;desp_saude_percapta;dens_demografica;desp_percapta_RSU
3538204; PINHALZINHO;4;0,39;60,25;5,45;Sim;Sim;Sim;Não;0,00;Sim;15388;420184;643,26;96,82;158,53
3538303; PIQUEROBI;80;0,94;132,77;14,15;Sim;Sim;Sim;Sim;84,00;Sim;3699;285393;1661,72;6,88;215,51
3538501; PIQUETE;332;1,11;169,22;11,16;Sim;Sim;Sim;Não;0,00;Sim;13575;61637;910,75;73,35;106,54
3538600; PIRACAIA;4;1,03;65,74;5,53;Sim;Sim;Sim;Não;0,00;Sim;27462;198457;791,7;67,56;140,52
3538709; PIRACICABA;5425;0,89;263,74;17,23;Não;;;Sim;2366,60;;407252;589906;1087,81;301,41;254,98
3538808; PIRAJU;43;0;226,17;26,38;Sim;Sim;Sim;Sim;685,30;Não;29869;27283653;1079,34;58,36;49,68
3538907; PIRAJUI;90;0,95;288,68;19,05;Sim;Sim;Sim;Sim;1000,00;Sim;25719;847254;794,7;27,53;110,06
3539004; PIRANGI;323;0,05;289,44;26,57;Sim;Sim;Sim;Sim;1250,00;Sim;11471;493097;1162,68;50,52;102,70
3539103; PIRAPORA DO BOM JESUS;6;1,2;65,14;3,76;;;;;0,00;;19178;386243;914,1;165,56;0,00
3539202; PIRAPOZINHO;1314;1,9;289,98;17,03;Não;;;Sim;523,00;;27754;516395;1041,99;53,13;91,42
3539301; PIRASSUNUNGA;1085;1,02;131,43;8,52;Sim;Sim;Sim;Sim;190,00;Sim;76877;962090;937,75;100,98;45,75
3539400; PIRATININGA;41;1,39;177,81;8,8;Sim;Sim;Sim;Sim;27,00;Não;13765;3127621;1058,3;36,46;63,02
3539509; PITANGUEIRAS;186;1,11;98,14;7,74;Não;;;Não;0,00;;40080;255293;1149,27;79,46;49,44
3539608; PLANALTO;101;1,26;118,23;9,37;Sim;Sim;Sim;Não;0,00;Sim;5304;1304985;1963,61;15,33;39,60
3539707; PLATINA;19;0,71;114,4;4,15;Sim;Sim;Sim;Sim;65,00;Sim;3578;179704;1650,98;9,43;217,44
3539806; POA;66;2,1;207,65;18,32;Sim;Sim;Sim;Sim;16000,00;Sim;118349;125902;1133,01;6087,41;101,33
3539905; POLONI;9;0,94;166,85;7,53;Sim;Sim;Sim;Sim;216,00;Sim;6113;3305648;983,3;41,33;72,29
3540002; POMPEIA;554;1,18;154,2;12,37;Sim;;;Não;0,00;;22172;143734;1589,32;25,84;52,28
3540101; PONGAI;6;0,09;41,12;2,19;Sim;Sim;Sim;Sim;158,50;Não;3400;1502082;1249,48;18,77;275,79
3540200; PONTAL;348;0,84;196,07;17,38;Sim;Sim;Sim;Sim;200,00;Sim;50852;84884;808,62;107,37;59,56
3540259; PONTALINDA;174;0,75;147,19;14,84;Sim;Sim;Sim;Sim;24,00;Sim;4674;1299449;1211,61;19,72;90,02
3540309; PONTES GESTAL;127;1,24;268,39;13,15;;;;;0,00;;2577;85489;2650,94;11,13;0,00
3540408; POPULINA;103;0,65;100,3;9,07;Não;;;Não;0,00;;4152;101952;1504,61;13,27;150,50
3540507; PORANGABA;0;0;0;0;Sim;Sim;Sim;Sim;60,00;Sim;10067;109619;753,97;38,22;170,08
3540606; PORTO FELIZ;249;1,28;252,95;26,35;Sim;Sim;Sim;Sim;120,00;Sim;53402;201321;1240,47;99,63;203,45
3540705; PORTO FERREIRA;425;1,02;131,43;8,52;Não;;;Não;0,00;;56504;3065172;978,26;215,66;79,46
3540754; POTIM;2159;1,29;180,58;0;Sim;Sim;Sim;Sim;30,00;Sim;25130;2289457;626,91;453,91;27,29
3540804; POTIRENDABA;131;1,26;118,23;9,37;Sim;Sim;Sim;Não;0,00;Sim;17516;262033;1095,29;52,71;41,29
3540853; PRACINHA;59;0,9;100,09;5,26;Não;;;Não;0,00;;4212;586374;1380,76;41,41;144,20
3540903; PRADOPOLIS;127;0,84;221,59;20,19;Sim;Sim;Sim;Não;0,00;Sim;21873;35863;914,26;102,99;29,60
3541000; PRAIA GRANDE;504;2,39;245,77;21,87;Sim;Não;Sim;Sim;3184,50;Sim;330845;1014224;1126,7;2249,53;62,21
3541059; PRATANIA;7;0;67,19;7,6;Não;;;Sim;180,00;;5317;8098515;1244,3;28,96;248,34
3541109; PRESIDENTE ALVES;3;0,27;47,43;2,29;Não;;;Sim;21,00;;4080;114049;1245,17;13,56;146,26
3541208; PRESIDENTE BERNARDES;581;1,39;163,05;9,05;Sim;Sim;Sim;Sim;300,00;Sim;13023;72583;1066,73;19,26;167,89
3541307; PRESIDENTE EPITACIO;995;1,57;282,15;32,63;Sim;Sim;Sim;Sim;1100,00;Sim;44389;367891;933,67;31,82;32,82
3541406; PRESIDENTE PRUDENTE;13916;1,9;289,98;17,03;Não;;;Sim;5648,00;;230371;955113;718,89;399,92;122,90
3541505; PRESIDENTE VENCESLAU;551;1,62;310,86;36,11;Sim;Sim;Sim;Sim;150,00;Sim;39583;8429989;983,09;47,58;141,39
3541604; PROMISSAO;183;0,94;261,99;17,52;Sim;Sim;Sim;Sim;310,00;Sim;40828;779336;807,42;45,60;61,14
3541653; QUADRA;0;0;0;0;Sim;;;Sim;150,00;;3854;2001114;1536,91;16,47;62,70
3541703; QUATA;927;2,03;263,82;17,57;Sim;;;Sim;500,00;;14210;125111;1330,86;20,20;51,74
3541802; QUEIROZ;283;1,46;172,58;12,91;;;;;0,00;;3460;747253;2153,9;13,50;0,00
3541901; QUELUZ;165;1,05;150,74;9,69;Não;;;Sim;111,60;;13606;862587;1062,87;38,26;71,69
3542008; QUINTANA;95;1,7;213,12;17,99;Não;;;Sim;180,00;;6688;344367;1129,04;21,56;157,73
3542107; RAFARD;5;0,04;71,56;3,85;Sim;Sim;Sim;Não;0,00;Sim;9101;218539;964,29;73,36;153,03
3542206; RANCHARIA;2885;2,03;263,82;17,57;Sim;Sim;Sim;Sim;6240,00;Sim;29726;382438;891,9;18,15;81,54
3542305; REDENCAO DA SERRA;0;0;0;0;Não;;;Não;0,00;;3839;1324392;1113,95;14,31;262,97
3542404; REGENTE FEIJO;771;1,9;289,98;17,03;Sim;Sim;Sim;Sim;500,00;Sim;20394;62413;890,45;75,97;150,54
3542503; REGINOPOLIS;0;0;0;0;Sim;Sim;Sim;Sim;0,00;Sim;9837;840786;1410,27;18,53;106,76
3542602; REGISTRO;826;0,07;230,83;21,91;Sim;Sim;Sim;Sim;2514,00;Sim;56393;176723;941,65;82,30;148,63
3542701; RESTINGA;3;0,67;45,19;3,34;Sim;Sim;Sim;Sim;65,00;Sim;7679;2216286;1155,42;26,32;32,81
3542800; RIBEIRA;0;0;0;0;Sim;Sim;Sim;Sim;5,50;Sim;3330;191049;1504,15;9,50;154,99
3542909; RIBEIRAO BONITO;42;1,45;210,46;15,11;;;;;0,00;;13299;54104;906,32;23,92;0,00
3543006; RIBEIRAO BRANCO;2;0,05;43,35;4,89;Sim;;;Sim;75,00;;16211;348168;888,79;26,77;114,93
3543105; RIBEIRAO CORRENTE;1;0,56;22,96;1,68;Sim;Sim;Sim;Não;0,00;Sim;4752;512398;1416,57;30,91;69,61
3543204; RIBEIRAO DO SUL;163;0,97;170,57;6,4;Não;;;Não;0,00;;4539;175337;1193,89;22,90;67,87
3543238; RIBEIRAO DOS INDIOS;28;1,39;202,52;22,46;;;;;0,00;;2224;205674;1940,23;10,56;0,00
3543253; RIBEIRAO GRANDE;0;0;0;0;Sim;Sim;Sim;Sim;360,00;Sim;7679;42305;652,59;22,51;78,79
3543303; RIBEIRAO PIRES;89;1,8;185,53;16,96;Sim;Sim;Sim;Sim;450,00;Não;124159;219417;955,61;1172,25;52,93
3543402; RIBEIRAO PRETO;27880;0,84;269,95;24,8;Sim;Sim;Sim;Sim;1372,60;Sim;711825;3346442;1000,06;1053,40;104,96
3543501; RIVERSUL;1;0,2;17,92;1;Sim;Sim;Sim;Sim;110,00;Sim;5443;246600;1105,78;14,90;41,49
3543600; RIFAINA;6;0,25;91,03;7,04;Sim;Sim;Sim;Sim;80,00;Sim;3640;35167949;1995,92;24,35;398,76
3543709; RINCAO;66;0,81;223,88;20,61;Sim;;;Sim;10,90;;10812;173167;1078,04;29,68;41,81
3543808; RINOPOLIS;742;1,62;223,46;12,95;Sim;Sim;Sim;Sim;1144,60;Sim;9961;206872;1117,11;26,28;51,64
3543907; RIO CLARO;2706;0,89;263,74;17,23;Não;;;Sim;1920,00;;208008;302307;1129,07;400,88;40,16
3544004; RIO DAS PEDRAS;19;0,63;141,23;12,26;Não;;;Não;0,00;;35738;11374234;909,8;137,65;50,17
3544103; RIO GRANDE DA SERRA;0;0;0;0;Não;;;Não;0,00;;51436;1476073;570,8;1222,78;50,43
3544202; RIOLANDIA;84;1,33;294,02;14,33;Sim;Sim;Sim;Sim;96,00;Sim;12689;866736;1303,91;16,42;119,14
3544251; ROSANA;1291;1,9;289,98;17,03;Sim;Sim;Sim;Não;0,00;Sim;16281;85308;1335,92;24,18;134,12
3544301; ROSEIRA;506;2;250,95;22,47;Sim;;;Não;0,00;;10801;2195060;1039,25;82,60;57,18
3544400; RUBIACEA;113;0,99;161,47;10,89;Não;;;Não;0,00;;3162;352070;1888,16;11,51;74,08
3544509; RUBINEIA;36;0,94;285,63;31,19;Não;;;Não;0,00;;3170;81599;1437,91;15,18;141,33
3544608; SABINO;490;0,9;140,54;8,82;Sim;Sim;Sim;Sim;103,40;Sim;5614;88153;1408,05;17,02;58,13
3544707; SAGRES;361;1,26;128,76;7,19;Sim;Sim;Sim;Sim;14,00;Sim;2430;135121;1454,76;16,70;174,11
3544806; SALES;50;0,89;267,47;17,96;Sim;;;Não;0,00;;6407;46480;1132,62;20,57;104,26
3544905; SALES OLIVEIRA;70;1,26;201,21;14,36;Não;;;Não;0,00;;11998;155649;1174,1;37,03;142,94
3545001; SALESOPOLIS;0;0;0;0;Sim;Sim;Sim;Sim;1061,30;Sim;17252;411903;859,57;36,06;153,10
3545100; SALMOURAO;338;0,99;161,47;10,89;;;;;0,00;;5337;244598;921,23;28,10;0,00
3545159; SALTINHO;40;0,89;263,74;17,23;Sim;Sim;Sim;Sim;36,00;Sim;8393;83056;1029,91;80,42;149,56
3545209; SALTO;1158;1,28;252,95;26,35;Sim;Sim;Sim;Sim;1393,40;Não;119736;294710;890,42;976,71;295,96
3545308; SALTO DE PIRAPORA;134;1,19;230,2;23,51;Não;;;Sim;205,00;;45860;7862759;992,97;154,97;22,87
3545407; SALTO GRANDE;269;0,97;170,57;6,4;Sim;Sim;Sim;Sim;500,00;Sim;9364;1937617;1082,79;48,08;33,23
3545506; SANDOVALINA;271;1,18;141,8;7,56;Sim;Sim;Sim;Não;0,00;Sim;4354;266522;2370,24;8,06;119,62
3545605; SANTA ADELIA;384;0,05;289,44;26,57;Sim;Sim;Sim;Sim;220,00;Sim;15561;421650;968,22;42,84;68,79
3545704; SANTA ALBERTINA;96;0,7;168,58;17,28;Sim;Sim;Sim;Sim;2145,90;Sim;6022;357079;1552,55;23,19;31,34
3545803; SANTA BARBARA D'OESTE;2031;0,89;263,74;17,23;Sim;Sim;Sim;Sim;674,50;Sim;194390;212134;990,94;679,14;54,07
3546009; SANTA BRANCA;1;0;28,66;2,16;Não;;;Não;0,00;;14857;6459528;893,99;51,50;121,53
3546108; SANTA CLARA D'OESTE;116;0,7;229,19;24,75;Sim;Sim;Sim;Não;0,00;Sim;2113;282594;1663,27;13,79;334,42
3546207; SANTA CRUZ DA CONCEICAO;22;1,28;143,5;9,82;Sim;Sim;Sim;Sim;151,00;Sim;4544;73894;1193,29;28,43;122,28
3546256; SANTA CRUZ DA ESPERANCA;19;0,62;92,68;7,49;Sim;;;Não;0,00;;2153;143089;1940;14,28;306,62
3546306; SANTA CRUZ DAS PALMEIRAS;1445;1,02;131,43;8,52;Sim;Sim;Sim;Sim;91,40;Sim;34737;63851;923,09;98,93;66,16
3546405; SANTA CRUZ DO RIO PARDO;224;0,97;170,57;6,4;Sim;Sim;Sim;Sim;40,00;Não;47943;583109;1324,32;41,49;71,70
3546504; SANTA ERNESTINA;183;0,81;181,78;16,43;Sim;Sim;Sim;Não;0,00;Sim;5588;2437284;960,92;44,93;199,51
3546603; SANTA FE DO SUL;225;0,94;318,57;34,79;Sim;Sim;Sim;Sim;528,00;Sim;32563;106320;1257,34;164,33;107,82
3546702; SANTA GERTRUDES;339;0,89;263,74;17,23;Sim;Sim;Sim;Sim;230,00;Sim;27381;1269417;1305,42;237,94;266,70
3546801; SANTA ISABEL;25;2,16;208,06;18,38;Sim;Sim;Sim;Sim;120,00;Sim;57966;2695731;995,76;146,06;55,37
3546900; SANTA LUCIA;12;1,74;112,81;7,48;Não;;;Sim;0,00;;8854;1619404;820,27;48,26;55,90
3547007; SANTA MARIA DA SERRA;14;0;95,6;6,77;Não;;;Sim;40,00;;6236;125560;1578,78;20,88;17,46
3547106; SANTA MERCEDES;53;1,34;254,24;29,82;Não;;;Sim;30,00;;2943;136246;1512,99;17,76;260,78
3547205; SANTANA DA PONTE PENSA;9;0,1;73,83;8,56;Não;;;Sim;15,00;;1467;39550;2097,52;12,90;41,30
3547304; SANTANA DE PARNAIBA;150;1,25;238,06;10,31;Sim;Sim;Não;Sim;5175,00;Sim;142301;41453;1797,33;814,22;196,14
3547403; SANTA RITA D'OESTE;11;0,7;171,23;18,14;Sim;Sim;Sim;Sim;42,00;Sim;2487;759779;1488,44;12,96;308,29
3547502; SANTA RITA DO PASSA QUATRO;629;1,81;276,87;22,37;Sim;Sim;Sim;Sim;270,00;Sim;27600;61894;980,08;33,46;125,04
3547601; SANTA ROSA DE VITERBO;703;1,81;276,87;22,37;Não;;;Não;0,00;;26753;66827;863,45;82,01;75,89
3547650; SANTA SALETE;52;0,81;268,34;29,02;;;;;0,00;;1552;764522;2086,59;20,43;0,00
3547700; SANTO ANASTACIO;697;1,82;242,46;14,03;Sim;Sim;Sim;Sim;400,00;Não;20866;9962481;951,85;33,43;22,62
3547809; SANTO ANDRE;120;2,39;245,77;21,87;Sim;Sim;Sim;Sim;11396,00;Sim;721368;500348;1003,23;4218,57;181,11
3547908; SANTO ANTONIO DA ALEGRIA;27;1,05;134,14;10,28;Sim;Sim;Sim;Sim;156,20;Sim;6977;28458458;724,9;21,55;41,26
3548005; SANTO ANTONIO DE POSSE;184;1,21;108,68;2,44;Sim;;;Sim;846,00;;23529;187423;1101,17;148,42;119,09
3548054; SANTO ANTONIO DO ARACANGUA;146;1,24;244,91;19,27;Sim;Sim;Sim;Não;0,00;Sim;8481;1596119;1623,59;6,37;31,01
3548104; SANTO ANTONIO DO JARDIM;4;1,2;88,28;2,01;Não;;;Sim;648,00;;5940;253511;1169,18;55,70;95,49
3548203; SANTO ANTONIO DO PINHAL;6;1,13;80,33;0;Não;;;Sim;113,60;;6827;196418;927,96;52,99;115,02
3548302; SANTO EXPEDITO;113;1,76;188,74;10,51;Sim;;;Sim;112,00;;3135;128834;989,53;31,41;165,72
3548401; SANTOPOLIS DO AGUAPEI;123;1,29;121,94;10,69;Não;;;Sim;110,00;;4817;44967;1447,69;31,26;28,29
3548500; SANTOS;1252;0,05;311,19;24,22;Sim;Sim;Sim;Sim;12409,60;Sim;433656;71710;1862,7;1502,48;122,69
3548609; SAO BENTO DO SAPUCAI;3;0,6;31,58;0;Sim;Sim;Sim;Sim;24,00;Sim;10893;22454712;793,79;45,74;163,09
3548708; SAO BERNARDO DO CAMPO;1133;2,39;245,77;21,87;Não;;;Sim;11234,60;;844483;238089;1754,62;1977,23;207,18
3548807; SAO CAETANO DO SUL;95;2,39;245,77;21,87;Sim;Sim;Sim;Sim;2255,60;Sim;161957;48586085;2583,96;10701,85;491,80
3548906; SAO CARLOS;1614;2;255,79;18,12;Sim;Sim;Sim;Sim;1168,40;Sim;254484;13974665;1010,46;220,34;116,96
3549003; SAO FRANCISCO;114;0,7;229,19;24,75;Não;;;Não;0,00;;2817;12143042;1488,69;35,27;47,97
3549102; SAO JOAO DA BOA VISTA;2770;1,02;131,43;8,52;Sim;Sim;Sim;Sim;540,00;Sim;91771;47816;1123,45;176,90;80,08
3549201; SAO JOAO DAS DUAS PONTES;41;0,61;123,42;12,52;;;;;0,00;;2561;3433710;1248,93;20,11;0,00
3549250; SAO JOAO DE IRACEMA;214;0,81;232,05;24,69;Sim;Sim;Sim;Sim;20,00;Sim;1932;49352;2142,28;10,30;41,24
3549300; SAO JOAO DO PAU D'ALHO;184;1,58;231,94;25,86;Não;;;Sim;35,00;;2100;42507;1660,23;19,06;79,57
3549409; SAO JOAQUIM DA BARRA;159;1,43;282,18;20,82;Não;;;Sim;400,00;;52319;55305;863,08;118,09;183,34
3549508; SAO JOSE DA BELA VISTA;17;1,22;129,21;10,58;Sim;;;Não;0,00;;8960;1881213;946,72;28,19;69,14
3549607; SAO JOSE DO BARREIRO;9;0,08;38,75;2,31;Sim;Sim;Sim;Não;0,00;Sim;4144;183901;1303,5;6,86;24,31
3549706; SAO JOSE DO RIO PARDO;908;1,02;131,43;8,52;Sim;Sim;Sim;Não;0,00;Sim;55124;60160;1051,62;125,13;85,70
3549805; SAO JOSE DO RIO PRETO;13366;1,26;118,23;9,37;Sim;Sim;Sim;Sim;38253,40;Sim;464983;2168272;974,95;1090,37;160,65
3549904; SAO JOSE DOS CAMPOS;7105;2;250,95;22,47;Sim;Sim;Sim;Sim;16860,90;Sim;729737;18541666;1197,21;627,26;135,08
3549953; SAO LOURENCO DA SERRA;0;0;0;0;Não;;;Sim;24,00;;15978;39363729;946,98;84,65;115,02
3550001; SAO LUIS DO PARAITINGA;4;0;62,78;4,9;Não;;;Não;0,00;;10690;263785;997,91;16,89;135,56
3550100; SAO MANUEL;55;0;142,71;11,77;Sim;Sim;Sim;Sim;1399,00;Não;41123;189935;984,18;57,91;32,33
3550209; SAO MIGUEL ARCANJO;33;0,81;157,46;16,89;Sim;Sim;Sim;Sim;860,00;Sim;33002;1289192;918,77;34,59;57,62
3550308; SAO PAULO;16218;2,39;245,77;21,87;Sim;;;Sim;94466,00;;12325232;931047;1214,14;7564,81;192,27
3550407; SAO PEDRO;1663;0,89;263,74;17,23;Sim;Sim;Sim;Sim;205,00;Sim;35980;746909330;1136,59;61,09;48,26
3550506; SAO PEDRO DO TURVO;123;0,97;170,57;6,4;Sim;Sim;Sim;Sim;210,00;Sim;7696;824685;1347,02;9,92;71,95
3550605; SAO ROQUE;75;1,25;200,44;9,2;Sim;Sim;Sim;Sim;25,00;Sim;92060;233138;903,72;260,16;104,20
3550704; SAO SEBASTIAO;3295;1,26;300,05;38,79;Sim;;;Sim;2202,00;;90328;3068358;2100,89;200,11;408,90
3550803; SAO SEBASTIAO DA GRAMA;71;0,64;107,34;7,02;Sim;Sim;Sim;Sim;0,00;Sim;12159;3274315;1120,36;42,80;36,06
3550902; SAO SIMAO;430;1,81;255,4;20,09;Não;;;Não;0,00;;15385;332787;1374,98;22,21;274,30
3551009; SAO VICENTE;390;2,39;245,77;21,87;Não;;;Sim;1840,70;;368355;473737;848,52;2249,41;102,08
3551108; SARAPUI;14;0,55;104,26;10,29;Não;;;Não;0,00;;10390;5716548;959,36;28,87;50,64
3551207; SARUTAIA;0;0;0;0;Não;;;Sim;85,00;;3630;189077;1433,91;26,21;103,27
3551306; SEBASTIANOPOLIS DO SUL;87;0,94;120,74;4,88;;;;;0,00;;3554;85790;2035,89;18,71;0,00
3551405; SERRA AZUL;161;1,05;134,14;10,28;Sim;Sim;Sim;Não;0,00;Sim;14981;403598;991,15;44,18;68,66
3551504; SERRANA;475;1,16;227,82;18,52;Não;;;Não;0,00;;45644;742188;801,04;343,52;58,98
3551603; SERRA NEGRA;43;0,82;84,5;1,86;Não;;;Sim;0,00;;29452;188767;916,63;144,71;77,65
3551702; SERTAOZINHO;2721;0,84;269,95;24,8;Não;;;Sim;1486,00;;127142;1202731;1160,04;309,47;109,68
3551801; SETE BARRAS;360;0;33,23;3,53;Não;;;Sim;52,00;;12780;6660448;1008,38;12,08;212,80
3551900; SEVERINIA;203;1,11;98,14;7,74;Sim;Sim;Sim;Não;0,00;Sim;17661;351826;950,97;105,86;24,02
3552007; SILVEIRAS;71;1;107,92;6,23;Sim;Sim;Sim;Não;0,00;Sim;6339;253136;1431,65;14,81;91,22
3552106; SOCORRO;64;1,21;108,68;2,44;Sim;Sim;Sim;Sim;2000,00;Sim;41352;89436;1028,56;88,54;158,11
3552205; SOROCABA;11987;1,28;252,95;26,35;Não;;;Sim;3287,00;;687357;961560;982,86;1564,53;171,22
3552304; SUD MENNUCCI;230;0,94;318,57;34,79;Sim;Sim;Sim;Não;0,00;Sim;7728;36624252;1741,78;12,45;138,26
3552403; SUMARE;1123;0,89;263,74;17,23;Não;;;Não;0,00;;286211;225828;649,85;1789,72;62,25
3552502; SUZANO;177;0,05;311,19;24,22;Não;;;Não;0,00;;300559;294667;780,36;1460,46;118,93
3552551; SUZANAPOLIS;47;0,74;292,72;32,66;Não;;;Sim;100,00;;4014;13672590;1794,56;10,37;142,42
3552601; TABAPUA;434;0,05;289,44;26,57;Sim;Sim;Sim;Não;0,00;Sim;12485;12632702;955,11;33,07;85,68
3552700; TABATINGA;104;0,01;202,24;11,54;Sim;Sim;Sim;Não;0,00;Sim;16644;260622;991,77;40,23;66,38
3552809; TABOAO DA SERRA;73;1,25;178,03;9,17;Sim;Sim;Sim;Sim;430,90;Sim;293652;295781;862,66;13284,04;111,52
3552908; TACIBA;95;1,99;239,06;15,45;Não;;;Sim;220,00;;6329;9084524;1609,97;10,20;71,81
3553005; TAGUAI;44;0;256,78;29,76;Sim;Sim;Sim;Sim;410,00;Sim;14141;191185;1123,81;85,53;30,90
3553104; TAIACU;16;1,11;98,14;7,74;Não;;;Não;0,00;;6320;278608;1096,3;53,76;31,42
3553203; TAIUVA;97;1,11;98,14;7,74;Sim;Sim;Sim;Sim;25,00;Não;5564;100405;1078,7;48,32;42,86
3553302; TAMBAU;571;1,02;131,43;8,52;Sim;Sim;Sim;Não;0,00;Sim;23232;116175;933,41;38,70;43,77
3553401; TANABI;992;1,33;294,02;14,33;Não;;;Sim;1272,00;;26101;599796;788,38;33,72;26,13
3553500; TAPIRAI;2;0,23;21,62;2,08;Sim;Sim;Não;Não;0,00;Não;7766;1199203;1150,27;10,63;30,44
3553609; TAPIRATIBA;353;1,02;131,43;8,52;Sim;;;Sim;29,10;;12950;183685;888,35;54,35;21,17
3553658; TAQUARAL;30;0,17;48,47;3,82;Não;;;Não;0,00;;2813;269419;2171,22;49,62;54,16
3553708; TAQUARITINGA;554;0,05;289,44;26,57;Sim;Sim;Sim;Não;0,00;Sim;57364;44549;1175,66;89,01;47,09
3553807; TAQUARITUBA;24;0,75;167,05;14,61;Sim;Sim;Sim;Sim;900,00;Sim;23256;1672139;1052,8;53,94;195,82
3553856; TAQUARIVAI;3;0,19;38,01;4,06;;;;;0,00;;5911;895749;1013,15;28,51;0,00
3553906; TARABAI;464;1,53;264,29;15,57;Não;;;Sim;68,80;;7540;341514;699,26;32,83;17,13
3553955; TARUMA;254;1,27;178;11,19;Não;;;Sim;307,90;;15183;142826;1098,9;48,39;47,96
3554003; TATUI;1118;1,28;252,95;26,35;Não;;;Sim;1000,00;;122967;852032;987,96;232,47;59,90
3554102; TAUBATE;8024;2;250,95;22,47;Sim;Sim;Sim;Sim;2842,70;Sim;317915;4402471;1111,27;491,57;259,41
3554201; TEJUPA;1;0;20,15;2,33;Não;;;Sim;420,00;;4491;14698397;993,53;14,47;53,13
3554300; TEODORO SAMPAIO;783;1,9;289,98;17,03;Sim;Sim;Sim;Não;0,00;Sim;23273;121633;1081,27;14,26;103,97
3554409; TERRA ROXA;26;1,11;98,14;7,74;;;;;0,00;;9437;576546;1149,62;36,51;0,00
3554508; TIETE;60;0,89;263,74;17,23;Sim;Sim;Sim;Sim;480,00;Sim;42517;160404;877,67;93,15;75,39
3554607; TIMBURI;2;0,08;18,15;0,67;Não;;;Sim;54,00;;2652;1955770;1768,73;12,85;140,62
3554656; TORRE DE PEDRA;3;0;45,25;5,09;Sim;;;Não;0,00;;2422;58140;1717,47;29,43;140,27
3554706; TORRINHA;4;0;70,21;6,67;Sim;Sim;Sim;Não;0,00;Sim;10056;33858;1049,74;29,63;74,54
3554755; TRABIJU;144;1,55;90,22;5,72;Sim;Sim;Sim;Não;0,00;Sim;1738;232466;2134,96;26,17;184,26
3554805; TREMEMBE;122;1,62;206,42;17,94;Não;;;Não;0,00;;47714;41638;570,9;260,57;26,51
3554904; TRES FRONTEIRAS;14;0,61;126,07;13,38;Sim;Sim;Sim;Não;0,00;Sim;5832;802050;945,92;43,58;202,39
3554953; TUIUTI;0;0;0;0;Não;;;Sim;8,00;;6977;110987;713,93;52,76;207,52
3555000; TUPA;1673;1,96;286,25;20,81;Sim;;;Sim;2634,00;;65570;183876;964,13;102,46;67,52
3555109; TUPI PAULISTA;1283;1,35;284,56;33,35;Sim;Sim;Sim;Sim;630,00;Sim;15583;2039905;1167,21;63,98;143,60
3555208; TURIUBA;121;1,26;118,23;9,37;Não;;;Não;0,00;;2020;313128;2434,25;12,05;154,38
3555307; TURMALINA;67;0,64;152,25;15,49;Não;;;Não;0,00;;1696;54999;2472,79;11,76;134,67
3555356; UBARANA;212;1,26;118,23;9,37;Sim;Sim;Sim;Não;0,00;Sim;6400;67518;1374,12;25,73;203,87
3555406; UBATUBA;1879;0,27;227,88;17,57;;;;;0,00;;91824;391751;1266,44;128,03;0,00
3555505; UBIRAJARA;5;0,41;48,15;1,83;Sim;;;Não;0,00;;4804;2382855;1298,07;17,80;171,29
3555604; UCHOA;151;0,05;289,44;26,57;Sim;Sim;Sim;Não;0,00;Sim;10151;116266;1017,77;40,85;48,80
3555703; UNIAO PAULISTA;20;1,21;75,74;6;Sim;;;Não;0,00;;1865;350252;2717,03;20,52;71,08
3555802; URANIA;708;0,94;318,57;34,79;Não;;;Não;0,00;;9120;50743;1184,29;42,48;69,19
3555901; URU;4;0,12;93,48;6,94;Não;;;Sim;18,00;;1153;248086;3443,58;9,39;562,53
3556008; URUPES;193;0,01;73,33;4,34;Sim;Sim;Sim;Não;0,00;Sim;13888;44858;1108,48;42,01;46,26
3556107; VALENTIM GENTIL;289;1,2;222,08;10,12;Não;;;Sim;422,70;;13532;465647;859,3;91,22;63,31
3556206; VALINHOS;398;2,01;244,04;21,87;Sim;Sim;Sim;Sim;2400,00;Sim;131210;399771;1106,67;832,14;197,52
3556305; VALPARAISO;1634;1,33;274,09;22,57;Não;;;Não;0,00;;26822;6860168;1380,41;28,14;53,95
3556354; VARGEM;3;0,19;61,64;5,54;Sim;;;Não;0,00;;10692;1149172;639,83;71,85;115,25
3556404; VARGEM GRANDE DO SUL;226;1,02;131,43;8,52;Não;;;Sim;154,20;;43110;145520;902,83;150,50;42,95
3556453; VARGEM GRANDE PAULISTA;4;1,08;43,97;2,23;Sim;Não;Não;Não;0,00;Não;53468;1140998;1135,69;1163,83;163,39
3556503; VARZEA PAULISTA;221;1,25;238,06;10,31;Sim;Sim;Sim;Sim;141,00;Sim;123071;2398460;447;3277,25;94,70
3556602; VERA CRUZ;342;1,86;249,17;14,25;Não;;;Não;0,00;;10823;3139966;754,61;41,87;83,85
3556701; VINHEDO;179;2,01;244,04;21,87;Sim;Sim;Sim;Sim;4070,00;Sim;80111;203958;1717,17;922,53;187,14
3556800; VIRADOURO;96;1,11;98,14;7,74;Sim;Sim;Sim;Sim;7,00;Sim;19017;10493525;990,83;80,50;17,60
3556909; VISTA ALEGRE DO ALTO;83;0,05;289,44;26,57;Não;;;Não;0,00;;8989;374066;1074,09;83,04;35,79
